"File Path","Function Name","Number of Distinct Features","Number of Opts","Number of Choices","Inputs","Analyzable"
"busybox-1.18.5/mailutils/sendmail.c","rcptto","0","0","0","const char *","false"
"busybox-1.18.5/mailutils/sendmail.c","sendmail_main","1","0","2","int , char **","true"
"busybox-1.18.5/miscutils/adjtimex.c","adjtimex_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/beep.c","beep_main","2","2","1","int , char **","true"
"busybox-1.18.5/miscutils/chat.c","signal_handler","0","0","0","__attribute__((__unused__)) int ","false"
"busybox-1.18.5/miscutils/chat.c","unescape","1","1","0","char *","true"
"busybox-1.18.5/miscutils/chat.c","unescape","1","1","0","char *, int *","true"
"busybox-1.18.5/miscutils/chat.c","chat_main","7","35","0","int , char **","true"
"busybox-1.18.5/miscutils/chrt.c","show_min_max","0","0","0","int ","false"
"busybox-1.18.5/miscutils/chrt.c","chrt_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/conspy.c","clrscr","0","0","0","void","false"
"busybox-1.18.5/miscutils/conspy.c","set_cursor","0","0","0","int ","false"
"busybox-1.18.5/miscutils/conspy.c","gotoxy","0","0","0","int , int ","false"
"busybox-1.18.5/miscutils/conspy.c","cleanup","1","0","1","int ","true"
"busybox-1.18.5/miscutils/conspy.c","screen_read_close","0","0","0","void","false"
"busybox-1.18.5/miscutils/conspy.c","screen_char","0","0","0","char *","false"
"busybox-1.18.5/miscutils/conspy.c","screen_dump","0","0","0","void","false"
"busybox-1.18.5/miscutils/conspy.c","curmove","0","0","0","void","false"
"busybox-1.18.5/miscutils/conspy.c","create_cdev_if_doesnt_exist","0","0","0","const char *, dev_t ","false"
"busybox-1.18.5/miscutils/conspy.c","start_shell_in_child","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/conspy.c","conspy_main","1","2","0","int , char **","true"
"busybox-1.18.5/miscutils/crond.c","crondlog","1","0","1","const char *, #VarArgs","true"
"busybox-1.18.5/miscutils/crond.c","ParseField","1","0","1","char *, char *, int , int , const char *, char *","true"
"busybox-1.18.5/miscutils/crond.c","FixDayDow","0","0","0","CronLine *","false"
"busybox-1.18.5/miscutils/crond.c","delete_cronfile","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/crond.c","load_crontab","3","4","3","const char *","true"
"busybox-1.18.5/miscutils/crond.c","process_cron_update_file","0","0","0","void","false"
"busybox-1.18.5/miscutils/crond.c","rescan_crontab_dir","0","0","0","void","false"
"busybox-1.18.5/miscutils/crond.c","set_env_vars","0","0","0","struct  passwd   *","false"
"busybox-1.18.5/miscutils/crond.c","change_user","0","0","0","struct  passwd   *","false"
"busybox-1.18.5/miscutils/crond.c","fork_job","3","2","1","const char *, int , const char *, const char *","true"
"busybox-1.18.5/miscutils/crond.c","start_one_job","0","0","0","const char *, CronLine *","false"
"busybox-1.18.5/miscutils/crond.c","process_finished_job","0","0","0","const char *, CronLine *","false"
"busybox-1.18.5/miscutils/crond.c","start_one_job","3","2","1","const char *, CronLine *","true"
"busybox-1.18.5/miscutils/crond.c","flag_starting_jobs","1","0","3","time_t , time_t ","true"
"busybox-1.18.5/miscutils/crond.c","start_jobs","0","0","0","void","false"
"busybox-1.18.5/miscutils/crond.c","check_completions","1","2","0","void","true"
"busybox-1.18.5/miscutils/crond.c","crond_main","3","7","1","int , char **","true"
"busybox-1.18.5/miscutils/crontab.c","edit_file","1","2","0","const struct  passwd   *, const char *","true"
"busybox-1.18.5/miscutils/crontab.c","open_as_user","0","0","0","const struct  passwd   *, const char *","false"
"busybox-1.18.5/miscutils/crontab.c","crontab_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/dc.c","push","0","0","0","double ","false"
"busybox-1.18.5/miscutils/dc.c","pop","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","add","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","sub","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","mul","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","power","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","divide","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","mod","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","and","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","or","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","eor","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","not","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","set_output_base","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","print_base","0","0","0","double ","false"
"busybox-1.18.5/miscutils/dc.c","print_stack_no_pop","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","print_no_pop","0","0","0","void","false"
"busybox-1.18.5/miscutils/dc.c","stack_machine","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/dc.c","get_token","0","0","0","char **","false"
"busybox-1.18.5/miscutils/dc.c","dc_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/devfsd.c","safe_memcpy","0","0","0","char *, const char *, int ","false"
"busybox-1.18.5/miscutils/devfsd.c","scan_dev_name_common","0","0","0","const char *, unsigned int , int , const char *","false"
"busybox-1.18.5/miscutils/devfsd.c","scan_dev_name","0","0","0","const char *, unsigned int , const char *","false"
"busybox-1.18.5/miscutils/devfsd.c","devfsd_main","6","12","6","int , char **","true"
"busybox-1.18.5/miscutils/devfsd.c","read_config_file","2","0","1","char *, int , unsigned long *","true"
"busybox-1.18.5/miscutils/devfsd.c","process_config_line","3","4","1","const char *, unsigned long *","true"
"busybox-1.18.5/miscutils/devfsd.c","do_servicing","3","4","0","int , unsigned long ","true"
"busybox-1.18.5/miscutils/devfsd.c","service_name","3","2","3","const struct  devfsd_notify_struct   *","true"
"busybox-1.18.5/miscutils/devfsd.c","action_permissions","2","0","1","const struct  devfsd_notify_struct   *, const struct  config_entry_struct   *","true"
"busybox-1.18.5/miscutils/devfsd.c","action_modload","0","0","0","const struct  devfsd_notify_struct   *, const struct  config_entry_struct   *","false"
"busybox-1.18.5/miscutils/devfsd.c","action_execute","0","0","0","const struct  devfsd_notify_struct   *, const struct  config_entry_struct   *, const regmatch_t *, unsigned int ","false"
"busybox-1.18.5/miscutils/devfsd.c","action_copy","2","0","2","const struct  devfsd_notify_struct   *, const struct  config_entry_struct   *, const regmatch_t *, unsigned int ","true"
"busybox-1.18.5/miscutils/devfsd.c","action_compat","2","0","2","const struct  devfsd_notify_struct   *, unsigned int ","true"
"busybox-1.18.5/miscutils/devfsd.c","restore","0","0","0","char *, struct  stat   , int ","false"
"busybox-1.18.5/miscutils/devfsd.c","copy_inode","0","0","0","const char *, const struct  stat   *, mode_t , const char *, const struct  stat   *","false"
"busybox-1.18.5/miscutils/devfsd.c","free_config","0","0","0","void","false"
"busybox-1.18.5/miscutils/devfsd.c","get_uid_gid","3","4","4","int , const char *","true"
"busybox-1.18.5/miscutils/devfsd.c","get_mode","2","0","1","const char *","true"
"busybox-1.18.5/miscutils/devfsd.c","signal_handler","2","2","0","int ","true"
"busybox-1.18.5/miscutils/devfsd.c","get_variable","0","0","0","const char *, void *","false"
"busybox-1.18.5/miscutils/devfsd.c","service","0","0","0","struct  stat   , char *","false"
"busybox-1.18.5/miscutils/devfsd.c","dir_operation","0","0","0","int , const char *, int , unsigned long *","false"
"busybox-1.18.5/miscutils/devfsd.c","mksymlink","0","0","0","const char *, const char *","false"
"busybox-1.18.5/miscutils/devfsd.c","make_dir_tree","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/devfsd.c","expand_expression","0","0","0","char *, unsigned int , const char *, const char *, void *, const char *, const regmatch_t *, unsigned int ","false"
"busybox-1.18.5/miscutils/devfsd.c","expand_regexp","0","0","0","char *, size_t , const char *, const char *, const regmatch_t *, unsigned int ","false"
"busybox-1.18.5/miscutils/devfsd.c","get_old_name","0","0","0","const char *, unsigned int , char *, unsigned int , unsigned int ","false"
"busybox-1.18.5/miscutils/devfsd.c","get_old_ide_name","0","0","0","unsigned int , unsigned int ","false"
"busybox-1.18.5/miscutils/devfsd.c","write_old_sd_name","0","0","0","char *, unsigned int , unsigned int , const char *","false"
"busybox-1.18.5/miscutils/devfsd.c","st_expr_expand","3","8","0","char *, unsigned int , const char *, const char *, void *","true"
"busybox-1.18.5/miscutils/devfsd.c","expand_variable","2","8","0","char *, unsigned int , unsigned int *, const char *, const char *, void *","true"
"busybox-1.18.5/miscutils/devfsd.c","get_variable_v2","0","0","0","const char *, const char *, void *","false"
"busybox-1.18.5/miscutils/devmem.c","devmem_main","1","0","1","int , char **","true"
"busybox-1.18.5/miscutils/eject.c","eject_scsi","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/eject.c","eject_cdrom","0","0","0","unsigned , const char *","false"
"busybox-1.18.5/miscutils/eject.c","eject_main","2","1","2","int , char **","true"
"busybox-1.18.5/miscutils/fbsplash.c","fb_open","1","4","0","const char *","true"
"busybox-1.18.5/miscutils/fbsplash.c","fb_drawrectangle","0","0","0","void","false"
"busybox-1.18.5/miscutils/fbsplash.c","fb_drawfullrectangle","0","0","0","int , int , int , int , unsigned char , unsigned char , unsigned char ","false"
"busybox-1.18.5/miscutils/fbsplash.c","fb_drawprogressbar","0","0","0","unsigned ","false"
"busybox-1.18.5/miscutils/fbsplash.c","fb_drawimage","0","0","0","void","false"
"busybox-1.18.5/miscutils/fbsplash.c","init","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/fbsplash.c","fbsplash_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/flash_eraseall.c","show_progress","0","0","0","mtd_info_t *, erase_info_t *","false"
"busybox-1.18.5/miscutils/flash_eraseall.c","flash_eraseall_main","2","8","1","int , char **","true"
"busybox-1.18.5/miscutils/flash_lock_unlock.c","flash_lock_unlock_main","3","14","2","int , char **","true"
"busybox-1.18.5/miscutils/flashcp.c","progress","1","4","0","int , uoff_t , uoff_t ","true"
"busybox-1.18.5/miscutils/flashcp.c","progress_newline","0","0","0","void","false"
"busybox-1.18.5/miscutils/flashcp.c","flashcp_main","3","10","0","int , char **","true"
"busybox-1.18.5/miscutils/hdparm.c","ioctl_alt_func","0","0","0","int , unsigned char *, int , const char *","false"
"busybox-1.18.5/miscutils/hdparm.c","ioctl_alt_func","0","0","0","int , unsigned char *, int ","false"
"busybox-1.18.5/miscutils/hdparm.c","on_off","0","0","0","int ","false"
"busybox-1.18.5/miscutils/hdparm.c","print_flag_on_off","0","0","0","int , const char *, unsigned long ","false"
"busybox-1.18.5/miscutils/hdparm.c","print_value_on_off","0","0","0","const char *, unsigned long ","false"
"busybox-1.18.5/miscutils/hdparm.c","print_ascii","0","0","0","const char *, int ","false"
"busybox-1.18.5/miscutils/hdparm.c","xprint_ascii","0","0","0","uint16_t *, int , const char *, int ","false"
"busybox-1.18.5/miscutils/hdparm.c","mode_loop","0","0","0","uint16_t , uint16_t , int , uint8_t *","false"
"busybox-1.18.5/miscutils/hdparm.c","identify","0","0","0","uint16_t *","false"
"busybox-1.18.5/miscutils/hdparm.c","dump_identity","0","0","0","const struct  hd_driveid   *","false"
"busybox-1.18.5/miscutils/hdparm.c","flush_buffer_cache","1","2","1","void","true"
"busybox-1.18.5/miscutils/hdparm.c","seek_to_zero","0","0","0","void","false"
"busybox-1.18.5/miscutils/hdparm.c","read_big_block","0","0","0","char *","false"
"busybox-1.18.5/miscutils/hdparm.c","dev_size_mb","1","2","0","void","true"
"busybox-1.18.5/miscutils/hdparm.c","print_timing","0","0","0","unsigned , unsigned ","false"
"busybox-1.18.5/miscutils/hdparm.c","do_time","0","0","0","int ","false"
"busybox-1.18.5/miscutils/hdparm.c","bus_state_value","0","0","0","unsigned ","false"
"busybox-1.18.5/miscutils/hdparm.c","interpret_standby","0","0","0","uint8_t ","false"
"busybox-1.18.5/miscutils/hdparm.c","translate_xfermode","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/hdparm.c","interpret_xfermode","0","0","0","unsigned ","false"
"busybox-1.18.5/miscutils/hdparm.c","print_flag","0","0","0","int , const char *, unsigned long ","false"
"busybox-1.18.5/miscutils/hdparm.c","process_dev","7","66","15","char *","true"
"busybox-1.18.5/miscutils/hdparm.c","fromhex","0","0","0","unsigned char ","false"
"busybox-1.18.5/miscutils/hdparm.c","identify_from_stdin","0","0","0","void","false"
"busybox-1.18.5/miscutils/hdparm.c","parse_opts","0","0","0","unsigned long *, int , int ","false"
"busybox-1.18.5/miscutils/hdparm.c","parse_opts_0_max","0","0","0","unsigned long *, int ","false"
"busybox-1.18.5/miscutils/hdparm.c","parse_opts_0_1","0","0","0","unsigned long *","false"
"busybox-1.18.5/miscutils/hdparm.c","parse_opts_0_INTMAX","0","0","0","unsigned long *","false"
"busybox-1.18.5/miscutils/hdparm.c","parse_xfermode","0","0","0","int , smallint *, smallint *, int *","false"
"busybox-1.18.5/miscutils/hdparm.c","hdparm_main","6","16","1","int , char **","true"
"busybox-1.18.5/miscutils/inotifyd.c","inotifyd_main","1","2","0","int , char **","true"
"busybox-1.18.5/miscutils/ionice.c","ioprio_set","0","0","0","int , int , int ","false"
"busybox-1.18.5/miscutils/ionice.c","ioprio_get","0","0","0","int , int ","false"
"busybox-1.18.5/miscutils/ionice.c","ionice_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/last.c","last_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/last_fancy.c","show_entry","0","0","0","struct  utmp   *, int , time_t ","false"
"busybox-1.18.5/miscutils/last_fancy.c","get_ut_type","0","0","0","struct  utmp   *","false"
"busybox-1.18.5/miscutils/last_fancy.c","is_runlevel_shutdown","0","0","0","struct  utmp   *","false"
"busybox-1.18.5/miscutils/last_fancy.c","last_main","1","0","2","int , char **","true"
"busybox-1.18.5/miscutils/less.c","set_tty_cooked","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","move_cursor","0","0","0","int , int ","false"
"busybox-1.18.5/miscutils/less.c","clear_line","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","print_hilite","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/less.c","print_statusline","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/less.c","less_exit","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","re_wrap","4","1","0","void","true"
"busybox-1.18.5/miscutils/less.c","read_lines","1","12","0","void","true"
"busybox-1.18.5/miscutils/less.c","calc_percent","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","m_status_print","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","status_print","1","1","0","void","true"
"busybox-1.18.5/miscutils/less.c","cap_cur_fline","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","lineno_str","0","0","0","char *, const char *","false"
"busybox-1.18.5/miscutils/less.c","print_found","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/less.c","print_ascii","0","0","0","const char *","false"
"busybox-1.18.5/miscutils/less.c","buffer_print","1","0","1","void","true"
"busybox-1.18.5/miscutils/less.c","buffer_fill_and_print","1","5","0","void","true"
"busybox-1.18.5/miscutils/less.c","buffer_down","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","buffer_up","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","buffer_line","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","open_file_and_read_lines","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","reinitialize","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","getch_nowait","1","2","0","void","true"
"busybox-1.18.5/miscutils/less.c","less_getch","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","less_gets","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","examine_file","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","change_file","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","remove_current_file","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","colon_process","1","3","0","void","true"
"busybox-1.18.5/miscutils/less.c","normalize_match_pos","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","goto_match","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","fill_match_lines","0","0","0","unsigned ","false"
"busybox-1.18.5/miscutils/less.c","regex_process","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","number_process","1","11","0","int ","true"
"busybox-1.18.5/miscutils/less.c","flag_change","2","5","0","void","true"
"busybox-1.18.5/miscutils/less.c","save_input_to_file","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","add_mark","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","goto_mark","0","0","0","void","false"
"busybox-1.18.5/miscutils/less.c","opp_bracket","0","0","0","char ","false"
"busybox-1.18.5/miscutils/less.c","match_right_bracket","0","0","0","char ","false"
"busybox-1.18.5/miscutils/less.c","match_left_bracket","0","0","0","char ","false"
"busybox-1.18.5/miscutils/less.c","keypress_process","5","39","0","int ","true"
"busybox-1.18.5/miscutils/less.c","sig_catcher","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","sigwinch_handler","0","0","0","int ","false"
"busybox-1.18.5/miscutils/less.c","less_main","3","4","0","int , char **","true"
"busybox-1.18.5/miscutils/makedevs.c","makedevs_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/makedevs.c","makedevs_main","3","0","1","int , char **","true"
"busybox-1.18.5/miscutils/man.c","run_pipe","3","4","0","const char *, char *, int , int ","true"
"busybox-1.18.5/miscutils/man.c","show_manpage","3","6","0","const char *, char *, int , int ","true"
"busybox-1.18.5/miscutils/man.c","man_main","3","4","0","int , char **","true"
"busybox-1.18.5/miscutils/microcom.c","xget1","0","0","0","int , struct  termios   *, struct  termios   *","false"
"busybox-1.18.5/miscutils/microcom.c","xset1","0","0","0","int , struct  termios   *, const char *","false"
"busybox-1.18.5/miscutils/microcom.c","microcom_main","1","0","1","int , char **","true"
"busybox-1.18.5/miscutils/mountpoint.c","mountpoint_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/mt.c","mt_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/nandwrite.c","dump_bad","0","0","0","struct  mtd_info_user   *, unsigned , int ","false"
"busybox-1.18.5/miscutils/nandwrite.c","next_good_eraseblock","3","8","3","int , struct  mtd_info_user   *, unsigned ","true"
"busybox-1.18.5/miscutils/nandwrite.c","nandwrite_main","4","60","9","int , char **","true"
"busybox-1.18.5/miscutils/raidautorun.c","raidautorun_main","1","2","0","int , char **","true"
"busybox-1.18.5/miscutils/readahead.c","readahead_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/rfkill.c","rfkill_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/runlevel.c","runlevel_main","1","0","2","int , char **","true"
"busybox-1.18.5/miscutils/rx.c","read_byte","0","0","0","unsigned ","false"
"busybox-1.18.5/miscutils/rx.c","receive","0","0","0","int ","false"
"busybox-1.18.5/miscutils/rx.c","sigalrm_handler","0","0","0","int __attribute__((__unused__)) ","false"
"busybox-1.18.5/miscutils/rx.c","rx_main","1","0","1","int , char **","true"
"busybox-1.18.5/miscutils/setsid.c","setsid_main","1","2","0","int , char **","true"
"busybox-1.18.5/miscutils/strings.c","strings_main","2","2","1","int , char **","true"
"busybox-1.18.5/miscutils/taskset.c","from_cpuset","0","0","0","cpu_set_t *","false"
"busybox-1.18.5/miscutils/taskset.c","from_cpuset","0","0","0","cpu_set_t *","false"
"busybox-1.18.5/miscutils/taskset.c","taskset_main","1","2","0","int , char **","true"
"busybox-1.18.5/miscutils/time.c","resuse_end","0","0","0","pid_t , resource_t *","false"
"busybox-1.18.5/miscutils/time.c","printargv","0","0","0","char *const *","false"
"busybox-1.18.5/miscutils/time.c","ptok","0","0","0","const unsigned , const unsigned long ","false"
"busybox-1.18.5/miscutils/time.c","summarize","0","0","0","const char *, char **, resource_t *","false"
"busybox-1.18.5/miscutils/time.c","run_command","0","0","0","char *const *, resource_t *","false"
"busybox-1.18.5/miscutils/time.c","time_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/timeout.c","timeout_main","1","11","0","int , char **","true"
"busybox-1.18.5/miscutils/ttysize.c","ttysize_main","0","0","0","int , char **","false"
"busybox-1.18.5/miscutils/ubi_attach_detach.c","ubi_attach_detach_main","4","8","2","int , char **","true"
"busybox-1.18.5/miscutils/volname.c","volname_main","1","0","1","int , char **","true"
"busybox-1.18.5/miscutils/wall.c","wall_main","1","0","2","int , char **","true"
"busybox-1.18.5/miscutils/watchdog.c","watchdog_shutdown","1","0","1","int ","true"
"busybox-1.18.5/miscutils/watchdog.c","watchdog_main","2","4","1","int , char **","true"
"busybox-1.18.5/modutils/depmod.c","parse_module","2","0","2","const char *, struct  stat   *, void *, int ","true"
"busybox-1.18.5/modutils/depmod.c","find_module","0","0","0","module_info *, const char *","false"
"busybox-1.18.5/modutils/depmod.c","order_dep_list","0","0","0","module_info *, module_info *, llist_t *","false"
"busybox-1.18.5/modutils/depmod.c","xfreopen_write","0","0","0","const char *, FILE *","false"
"busybox-1.18.5/modutils/depmod.c","depmod_main","3","4","2","int , char **","true"
"busybox-1.18.5/modutils/insmod.c","insmod_main","2","4","0","int , char **","true"
"busybox-1.18.5/modutils/lsmod.c","check_tainted","2","0","1","void","true"
"busybox-1.18.5/modutils/lsmod.c","check_tainted","0","0","0","void","false"
"busybox-1.18.5/modutils/lsmod.c","lsmod_main","6","14","2","int , char **","true"
"busybox-1.18.5/modutils/modinfo.c","display","0","0","0","const char *, const char *, int ","false"
"busybox-1.18.5/modutils/modinfo.c","modinfo","0","0","0","const char *, const char *, struct  modinfo_env   *","false"
"busybox-1.18.5/modutils/modinfo.c","modinfo_main","1","0","1","int , char **","true"
"busybox-1.18.5/modutils/modprobe-small.c","append","0","0","0","const char *","false"
"busybox-1.18.5/modutils/modprobe-small.c","appendc","0","0","0","char ","false"
"busybox-1.18.5/modutils/modprobe-small.c","bksp","0","0","0","void","false"
"busybox-1.18.5/modutils/modprobe-small.c","reset_stringbuf","0","0","0","void","false"
"busybox-1.18.5/modutils/modprobe-small.c","copy_stringbuf","0","0","0","void","false"
"busybox-1.18.5/modutils/modprobe-small.c","find_keyword","0","0","0","char *, size_t , const char *","false"
"busybox-1.18.5/modutils/modprobe-small.c","replace","0","0","0","char *, char , char ","false"
"busybox-1.18.5/modutils/modprobe-small.c","str_2_list","0","0","0","const char *","false"
"busybox-1.18.5/modutils/modprobe-small.c","moderror","0","0","0","int ","false"
"busybox-1.18.5/modutils/modprobe-small.c","load_module","0","0","0","const char *, const char *","false"
"busybox-1.18.5/modutils/modprobe-small.c","parse_module","0","0","0","module_info *, const char *","false"
"busybox-1.18.5/modutils/modprobe-small.c","pathname_matches_modname","0","0","0","const char *, const char *","false"
"busybox-1.18.5/modutils/modprobe-small.c","fileAction","0","0","0","const char *, struct  stat   *, void *, int ","false"
"busybox-1.18.5/modutils/modprobe-small.c","load_dep_bb","0","0","0","void","false"
"busybox-1.18.5/modutils/modprobe-small.c","start_dep_bb_writeout","0","0","0","void","false"
"busybox-1.18.5/modutils/modprobe-small.c","write_out_dep_bb","0","0","0","int ","false"
"busybox-1.18.5/modutils/modprobe-small.c","find_alias","0","0","0","const char *","false"
"busybox-1.18.5/modutils/modprobe-small.c","already_loaded","0","0","0","const char *","false"
"busybox-1.18.5/modutils/modprobe-small.c","process_module","1","0","1","char *","true"
"busybox-1.18.5/modutils/modprobe-small.c","process_module","1","0","1","char *, const char *","true"
"busybox-1.18.5/modutils/modprobe-small.c","modprobe_main","2","11","1","int , char **","true"
"busybox-1.18.5/modutils/modprobe.c","gather_options_str","0","0","0","char *, const char *","false"
"busybox-1.18.5/modutils/modprobe.c","helper_get_module","0","0","0","const char *, int ","false"
"busybox-1.18.5/modutils/modprobe.c","get_or_add_modentry","0","0","0","const char *","false"
"busybox-1.18.5/modutils/modprobe.c","get_modentry","0","0","0","const char *","false"
"busybox-1.18.5/modutils/modprobe.c","add_probe","1","0","1","const char *","true"
"busybox-1.18.5/modutils/modprobe.c","config_file_action","1","0","1","const char *, struct  stat   *, void *, int ","true"
"busybox-1.18.5/modutils/modprobe.c","read_config","0","0","0","const char *","false"
"busybox-1.18.5/modutils/modprobe.c","humanly_readable_name","0","0","0","struct  module_entry   *","false"
"busybox-1.18.5/modutils/modprobe.c","parse_and_add_kcmdline_module_options","0","0","0","char *, const char *","false"
"busybox-1.18.5/modutils/modprobe.c","do_modprobe","0","0","0","struct  module_entry   *","false"
"busybox-1.18.5/modutils/modprobe.c","load_modules_dep","0","0","0","void","false"
"busybox-1.18.5/modutils/modprobe.c","modprobe_main","5","3","2","int , char **","true"
"busybox-1.18.5/modutils/modutils-24.c","arch_new_file","0","0","0","void","false"
"busybox-1.18.5/modutils/modutils-24.c","arch_new_section","0","0","0","void","false"
"busybox-1.18.5/modutils/modutils-24.c","arch_new_symbol","0","0","0","void","false"
"busybox-1.18.5/modutils/modutils-24.c","arch_apply_relocation","0","0","0","struct  obj_file   *, struct  obj_section   *, struct  obj_symbol   *, Elf64_Rela *, Elf64_Addr ","false"
"busybox-1.18.5/modutils/modutils-24.c","arch_single_init","0","0","0","struct  arch_single_entry   *, int , int ","false"
"busybox-1.18.5/modutils/modutils-24.c","arch_xsect_init","0","0","0","struct  obj_file   *, const char *, int , int ","false"
"busybox-1.18.5/modutils/modutils-24.c","arch_create_got","0","0","0","struct  obj_file   *","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_elf_hash_n","0","0","0","const char *, unsigned long ","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_elf_hash","0","0","0","const char *","false"
"busybox-1.18.5/modutils/modutils-24.c","ncv_strcmp","0","0","0","const char *, const char *","false"
"busybox-1.18.5/modutils/modutils-24.c","ncv_symbol_hash","0","0","0","const char *","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_set_symbol_compare","0","0","0","struct  obj_file   *, int , unsigned long ","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_add_symbol","0","0","0","struct  obj_file   *, const char *, unsigned long , int , int , Elf64_Addr , unsigned long ","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_find_symbol","0","0","0","struct  obj_file   *, const char *","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_symbol_final_value","0","0","0","struct  obj_file   *, struct  obj_symbol   *","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_find_section","0","0","0","struct  obj_file   *, const char *","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_load_order_prio","0","0","0","struct  obj_section   *","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_insert_section_load_order","0","0","0","struct  obj_file   *, struct  obj_section   *","false"
"busybox-1.18.5/modutils/modutils-24.c","helper_create_alloced_section","0","0","0","struct  obj_file   *, const char *, unsigned long , unsigned long ","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_create_alloced_section","0","0","0","struct  obj_file   *, const char *, unsigned long , unsigned long ","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_create_alloced_section_first","0","0","0","struct  obj_file   *, const char *, unsigned long , unsigned long ","false"
"busybox-1.18.5/modutils/modutils-24.c","obj_extend_section","0","0","0","struct  obj_section   *, unsigned long ","false"
"busybox-1.18.5/modutils/modutils-24.c","add_symbols_from","1","4","0","struct  obj_file   *, int , struct  new_module_symbol   *, size_t ","true"
"busybox-1.18.5/modutils/modutils-24.c","add_kernel_symbols","0","0","0","struct  obj_file   *","false"
"busybox-1.18.5/modutils/modutils-24.c","get_modinfo_value","0","0","0","struct  obj_file   *, const char *","false"
"busybox-1.18.5/modutils/modutils-24.c","next_arg","0","0","0","char *, char **, char **","false"
"busybox-1.18.5/modutils/modutils-24.c","new_process_module_arguments","0","0","0","struct  obj_file   *, const char *","false"
